AccidentID,Date,Time,Local Authority ONS District,Latitude,Longitude,Sum of Accident Vehicle Count,CasualtyCount,Accident Severity
8781305,2022-07-18 00:00:00,17:18,Southampton,50.931893,'-1.417785,2,1,Fatal
8807825,2022-07-18 00:00:00,16:00,Clackmannanshire,56.114344,'-3.794045,1,1,Fatal
8717290,2022-07-19 00:00:00,16:33,Wandsworth,51.425259,'-0.140002,2,1,Fatal
8734622,2022-07-19 00:00:00,12:36,Bolton,53.549716,'-2.486147,2,1,Fatal
8777960,2022-07-19 00:00:00,18:00,Milton Keynes,52.061068,'-0.857783,2,1,Fatal
8794855,2022-07-19 00:00:00,13:29,Cornwall,50.167955,'-5.252186,2,1,Fatal
8802940,2022-07-19 00:00:00,01:43,Gwynedd,53.226647,'-4.133176,1,1,Fatal
8803558,2022-07-19 00:00:00,10:15,Caerphilly,51.743652,'-3.311896,2,4,Fatal
8807836,2022-07-19 00:00:00,12:08,Highland,57.213777,'-4.611741,2,1,Fatal
8734639,2022-07-20 00:00:00,22:12,Salford,53.532956,'-2.400487,1,1,Fatal
8743649,2022-07-20 00:00:00,15:25,Leeds,53.806266,'-1.368364,2,2,Fatal
8756633,2022-07-20 00:00:00,10:06,"Herefordshire, County of",52.194423,'-2.557065,4,1,Fatal
8764316,2022-07-20 00:00:00,19:44,Leicester,52.659484,'-1.132773,1,2,Fatal
8784464,2022-07-20 00:00:00,00:45,Surrey Heath,51.364104,'-0.640262,1,2,Fatal
8805242,2022-07-20 00:00:00,12:50,Ceredigion,52.439086,'-4.029181,1,1,Fatal
8716929,2022-07-21 00:00:00,15:08,Kingston upon Thames,51.398133,'-0.255476,2,1,Fatal
8755500,2022-07-21 00:00:00,23:02,Stoke-on-Trent,52.989552,'-2.141791,3,1,Fatal
8717010,2022-07-22 00:00:00,22:59,Kensington and Chelsea,51.492679,'-0.200686,2,1,Fatal
8734655,2022-07-22 00:00:00,23:37,Rochdale,53.659087,'-2.041635,1,1,Fatal
8743673,2022-07-22 00:00:00,10:51,Leeds,53.865478,'-1.698819,3,1,Fatal
8766736,2022-07-23 00:00:00,15:05,South Cambridgeshire,52.266071,0.003831,2,3,Fatal
8766953,2022-07-23 00:00:00,11:20,Huntingdonshire,52.313878,'-0.413696,2,1,Fatal
8781355,2022-07-23 00:00:00,01:22,Isle of Wight,50.704227,'-1.453108,1,1,Fatal
8794878,2022-07-23 00:00:00,23:00,Cornwall,50.438462,'-4.619274,2,3,Fatal
8795519,2022-07-23 00:00:00,00:28,East Devon,50.881184,'-3.234611,1,1,Fatal
8798288,2022-07-23 00:00:00,23:32,Sedgemoor,51.274839,'-2.873513,2,1,Fatal
8802949,2022-07-23 00:00:00,13:00,Denbighshire,53.12295,'-3.269639,2,4,Fatal
8802950,2022-07-23 00:00:00,14:45,Gwynedd,52.8223,'-3.712152,2,2,Fatal
8717107,2022-07-24 00:00:00,17:41,Tower Hamlets,51.501134,'-0.025351,3,1,Fatal
8732059,2022-07-24 00:00:00,02:20,Liverpool,53.416145,'-2.982066,1,1,Fatal
8732060,2022-07-24 00:00:00,17:52,Liverpool,53.436233,'-2.885783,1,1,Fatal
8743810,2022-07-24 00:00:00,21:04,Leeds,53.791859,'-1.470801,3,2,Fatal
8746778,2022-07-24 00:00:00,00:05,Doncaster,53.430382,'-1.020598,1,2,Fatal
8748578,2022-07-24 00:00:00,19:06,East Riding of Yorkshire,54.105108,'-0.474878,1,2,Fatal
8750232,2022-07-24 00:00:00,13:43,Stockton-on-Tees,54.606127,'-1.316835,2,1,Fatal
8759368,2022-07-24 00:00:00,22:30,Erewash,52.962343,'-1.307435,1,3,Fatal
8801707,2022-07-24 00:00:00,18:50,Dorset (excluding Christchurch),50.720817,'-2.445354,3,3,Fatal
8803547,2022-07-24 00:00:00,05:04,Caerphilly,51.738183,'-3.299181,1,1,Fatal
8746770,2022-07-25 00:00:00,17:01,Doncaster,53.473274,'-1.162122,6,5,Fatal
8748588,2022-07-25 00:00:00,06:31,East Riding of Yorkshire,53.910274,'-0.185536,5,2,Fatal
8770904,2022-07-25 00:00:00,09:06,Central Bedfordshire,51.90253,'-0.558279,2,2,Fatal
8740741,2022-07-26 00:00:00,17:28,Hambleton,54.181262,'-1.119899,2,3,Fatal
8784504,2022-07-26 00:00:00,10:15,Reigate and Banstead,51.286901,'-0.22126,1,1,Fatal
8787857,2022-07-26 00:00:00,11:35,Ashford,51.130529,0.907098,2,2,Fatal
8807923,2022-07-27 00:00:00,12:59,Perth and Kinross,56.565648,'-3.584632,1,1,Fatal
8804444,2022-07-28 00:00:00,16:48,Neath Port Talbot,51.579463,'-3.758536,2,1,Fatal
8717392,2022-07-29 00:00:00,10:50,Bexley,51.502915,0.125345,1,1,Fatal
8734696,2022-07-29 00:00:00,23:46,Bury,53.590563,'-2.295326,1,1,Fatal
8740689,2022-07-29 00:00:00,23:00,Hambleton,54.263734,'-1.62159,1,4,Fatal
8774941,2022-07-29 00:00:00,12:43,Colchester,51.857398,0.963137,1,1,Fatal
8805470,2022-07-29 00:00:00,16:18,Pembrokeshire,51.875912,'-5.16829,1,1,Fatal
8717508,2022-07-30 00:00:00,22:58,Barnet,51.643097,'-0.164849,1,1,Fatal
8727686,2022-07-30 00:00:00,17:35,Eden,54.851443,'-2.407452,1,1,Fatal
8740854,2022-07-30 00:00:00,14:07,Scarborough,54.356665,'-0.475009,2,2,Fatal
8743760,2022-07-30 00:00:00,23:31,Bradford,53.789967,'-1.739751,1,3,Fatal
8750169,2022-07-30 00:00:00,05:47,Stockton-on-Tees,54.594212,'-1.333346,2,3,Fatal
8761246,2022-07-30 00:00:00,17:30,Broxtowe,52.929858,'-1.205811,1,1,Fatal
8807976,2022-07-30 00:00:00,23:30,City of Edinburgh,55.932274,'-3.214951,1,1,Fatal
8808073,2022-07-30 00:00:00,16:25,Aberdeenshire,57.011849,'-2.17403,2,1,Fatal
8717539,2022-07-31 00:00:00,17:32,Harrow,51.602311,'-0.387296,1,1,Fatal
8738688,2022-07-31 00:00:00,01:20,Sunderland,54.901692,'-1.436208,2,1,Fatal
8743768,2022-07-31 00:00:00,12:45,Bradford,53.836624,'-1.74007,1,1,Fatal
8764339,2022-07-31 00:00:00,01:43,Blaby,52.551107,'-1.102317,2,2,Fatal
8768327,2022-07-31 00:00:00,16:23,North Norfolk,52.773634,1.503948,1,3,Fatal
8774955,2022-07-31 00:00:00,00:27,Basildon,51.641577,0.418872,1,1,Fatal
8791808,2022-07-31 00:00:00,19:41,Rother,50.849219,0.480348,3,1,Fatal
8798204,2022-07-31 00:00:00,09:25,North Somerset,51.441519,'-2.860461,1,1,Fatal
8794938,2022-08-01 00:00:00,12:01,Teignbridge,50.54622,'-3.514718,2,1,Fatal
8746804,2022-08-02 00:00:00,21:35,Doncaster,53.544154,'-1.100796,2,4,Fatal
8766769,2022-08-02 00:00:00,02:26,Huntingdonshire,52.293316,'-0.159663,2,2,Fatal
8794947,2022-08-02 00:00:00,22:35,Cornwall,50.104002,'-5.313505,1,1,Fatal
8727697,2022-08-03 00:00:00,11:29,South Lakeland,54.361829,'-2.467792,1,1,Fatal
8740707,2022-08-03 00:00:00,18:38,Selby,53.800967,'-1.1751,2,1,Fatal
8756686,2022-08-03 00:00:00,04:28,Malvern Hills,52.092486,'-2.182874,4,3,Fatal
8774982,2022-08-03 00:00:00,01:25,Thurrock,51.471732,0.424073,1,1,Fatal
8807989,2022-08-03 00:00:00,13:00,West Lothian,55.885155,'-3.4551,2,6,Fatal
8717772,2022-08-04 00:00:00,11:32,Havering,51.590499,0.250602,2,1,Fatal
8772430,2022-08-04 00:00:00,11:45,Hertsmere,51.698641,'-0.325514,1,2,Fatal
8778082,2022-08-04 00:00:00,18:11,Reading,51.463398,'-1.04398,2,1,Fatal
8808020,2022-08-04 00:00:00,09:05,Midlothian,55.908811,'-3.089393,1,1,Fatal
8727701,2022-08-05 00:00:00,11:07,Eden,54.644255,'-2.84296,1,1,Fatal
8787814,2022-08-05 00:00:00,09:52,Gravesham,51.405534,0.394242,2,1,Fatal
8729745,2022-08-06 00:00:00,14:44,Pendle,53.820776,'-2.260396,3,3,Fatal
8751757,2022-08-06 00:00:00,12:47,Coventry,52.443796,'-1.463657,1,1,Fatal
8751760,2022-08-06 00:00:00,17:17,Solihull,52.434797,'-1.666825,2,1,Fatal
8784592,2022-08-06 00:00:00,19:36,Woking,51.322663,'-0.537611,1,1,Fatal
8802119,2022-08-06 00:00:00,00:51,Dorset (excluding Christchurch),50.861405,'-1.871092,1,1,Fatal
8805785,2022-08-06 00:00:00,11:25,Powys,52.454422,'-3.484888,4,1,Fatal
8717960,2022-08-07 00:00:00,00:05,Harrow,51.600345,'-0.306477,1,1,Fatal
8738701,2022-08-07 00:00:00,14:50,Newcastle upon Tyne,54.998461,'-1.584417,2,1,Fatal
8756700,2022-08-07 00:00:00,18:20,Wychavon,52.151997,'-2.1488,2,1,Fatal
8739850,2022-08-08 00:00:00,07:30,County Durham,54.745477,'-2.043914,2,2,Fatal
8743846,2022-08-08 00:00:00,11:25,Bradford,53.796025,'-1.756975,1,1,Fatal
8748667,2022-08-08 00:00:00,08:58,"Kingston upon Hull, City of",53.745771,'-0.314862,1,1,Fatal
8755528,2022-08-08 00:00:00,16:30,Staffordshire Moorlands,53.117236,'-2.000736,3,5,Fatal
8775023,2022-08-08 00:00:00,06:08,Tendring,51.800993,1.115252,2,2,Fatal
8804808,2022-08-08 00:00:00,16:59,Cardiff,51.481623,'-3.201883,1,1,Fatal
8718082,2022-08-09 00:00:00,08:45,Westminster,51.514799,'-0.164043,4,3,Fatal
8756716,2022-08-09 00:00:00,19:25,Telford and Wrekin,52.676291,'-2.466391,2,2,Fatal
8763049,2022-08-09 00:00:00,19:40,East Lindsey,53.38375,'-0.072073,2,3,Fatal
8765367,2022-08-09 00:00:00,02:30,North Northamptonshire,52.366997,'-0.528415,2,2,Fatal
8787860,2022-08-09 00:00:00,11:32,Thanet,51.347045,1.323018,6,2,Fatal
8802131,2022-08-09 00:00:00,19:58,Dorset (excluding Christchurch),50.746431,'-2.195913,2,1,Fatal
8727709,2022-08-10 00:00:00,19:50,Allerdale,54.501099,'-3.04233,1,1,Fatal
8732188,2022-08-10 00:00:00,16:00,Sefton,53.468613,'-2.974374,2,1,Fatal
8736926,2022-08-10 00:00:00,20:12,Cheshire East,53.185348,'-2.165139,2,1,Fatal
8766807,2022-08-10 00:00:00,07:13,Peterborough,52.585221,'-0.435225,3,1,Fatal
8766836,2022-08-10 00:00:00,06:30,Huntingdonshire,52.321546,'-0.06825,2,1,Fatal
8787870,2022-08-10 00:00:00,21:35,Thanet,51.332313,1.418789,1,5,Fatal
8795013,2022-08-10 00:00:00,19:30,Torridge,50.765802,'-4.296555,2,1,Fatal
8804408,2022-08-10 00:00:00,21:23,Bridgend,51.575294,'-3.628753,2,3,Fatal
8808076,2022-08-10 00:00:00,06:30,North Ayrshire,55.776314,'-4.779485,3,1,Fatal
8808086,2022-08-10 00:00:00,16:50,Highland,57.046076,'-4.137373,2,4,Fatal
8732165,2022-08-11 00:00:00,02:00,St. Helens,53.472023,'-2.736716,1,1,Fatal
8743900,2022-08-11 00:00:00,21:18,Leeds,53.852906,'-1.37876,1,1,Fatal
8756724,2022-08-11 00:00:00,21:51,"Herefordshire, County of",51.846934,'-2.67636,2,1,Fatal
8781569,2022-08-11 00:00:00,16:39,Isle of Wight,50.69847,'-1.401394,2,1,Fatal
8805787,2022-08-11 00:00:00,12:45,Powys,52.238491,'-3.415074,3,1,Fatal
8808096,2022-08-11 00:00:00,14:50,North Ayrshire,55.661174,'-4.831739,1,1,Fatal
8734820,2022-08-12 00:00:00,22:28,Bolton,53.601913,'-2.593419,2,1,Fatal
8746864,2022-08-12 00:00:00,14:59,Doncaster,53.568733,'-1.185424,1,2,Fatal
8770965,2022-08-12 00:00:00,06:00,Central Bedfordshire,52.034013,'-0.633111,2,2,Fatal
8808113,2022-08-12 00:00:00,11:04,Perth and Kinross,56.42372,'-3.223039,1,5,Fatal
8808120,2022-08-12 00:00:00,17:15,Highland,58.503031,'-4.335421,3,2,Fatal
8718349,2022-08-13 00:00:00,00:10,Islington,51.573646,'-0.127082,3,3,Fatal
8718375,2022-08-13 00:00:00,14:50,Brent,51.552011,'-0.311402,2,6,Fatal
8718393,2022-08-13 00:00:00,17:26,Tower Hamlets,51.530307,'-0.021637,1,1,Fatal
8766837,2022-08-13 00:00:00,11:45,Peterborough,52.59659,'-0.26882,3,1,Fatal
8769727,2022-08-13 00:00:00,03:57,East Suffolk,52.186812,1.600865,1,1,Fatal
8778182,2022-08-13 00:00:00,20:00,Buckinghamshire,51.689994,'-0.704115,2,1,Fatal
8808137,2022-08-13 00:00:00,20:28,North Lanarkshire,55.863705,'-3.95848,1,1,Fatal
8724434,2022-08-14 00:00:00,12:12,Barnet,51.597508,'-0.17883,2,1,Fatal
8738866,2022-08-14 00:00:00,02:57,South Tyneside,54.999102,'-1.42981,1,1,Fatal
8740754,2022-08-14 00:00:00,17:32,Ryedale,54.125005,'-0.771689,1,1,Fatal
8764382,2022-08-14 00:00:00,15:45,North West Leicestershire,52.743708,'-1.324563,1,1,Fatal
8746869,2022-08-15 00:00:00,17:11,Doncaster,53.478123,'-1.151148,1,1,Fatal
8768400,2022-08-16 00:00:00,14:50,King's Lynn and West Norfolk,52.684611,0.164886,1,2,Fatal
8808184,2022-08-16 00:00:00,15:38,South Lanarkshire,55.724242,'-3.790967,3,2,Fatal
8718667,2022-08-17 00:00:00,17:47,Westminster,51.5298,'-0.167592,1,1,Fatal
8751767,2022-08-17 00:00:00,23:38,Coventry,52.450646,'-1.485778,2,1,Fatal
8756775,2022-08-17 00:00:00,23:47,Shropshire,52.44229,'-2.835696,1,1,Fatal
8768411,2022-08-17 00:00:00,23:06,North Norfolk,52.828761,0.848694,2,2,Fatal
8778213,2022-08-17 00:00:00,16:45,Bracknell Forest,51.404063,'-0.744071,1,1,Fatal
8800486,2022-08-17 00:00:00,00:50,Wiltshire,51.348856,'-1.775337,1,1,Fatal
8743979,2022-08-18 00:00:00,23:53,Kirklees,53.65196,'-1.773674,2,2,Fatal
8757916,2022-08-18 00:00:00,03:20,Rugby,52.379354,'-1.336084,1,1,Fatal
8763094,2022-08-18 00:00:00,15:05,South Kesteven,52.931612,'-0.740736,2,1,Fatal
8763095,2022-08-18 00:00:00,17:04,South Holland,52.787618,'-0.140636,2,1,Fatal
8772493,2022-08-18 00:00:00,09:24,East Hertfordshire,51.782109,'-0.097627,2,1,Fatal
8781634,2022-08-18 00:00:00,20:24,Portsmouth,50.812227,'-1.041434,1,1,Fatal
8798431,2022-08-18 00:00:00,23:19,South Somerset,51.041099,'-2.466719,2,2,Fatal
8801815,2022-08-18 00:00:00,07:04,Dorset (excluding Christchurch),50.664725,'-2.286211,2,3,Fatal
8808217,2022-08-18 00:00:00,19:32,Highland,56.882564,'-4.958573,2,2,Fatal
8751872,2022-08-19 00:00:00,15:15,Birmingham,52.479512,'-1.808309,2,1,Fatal
8761333,2022-08-19 00:00:00,11:11,Newark and Sherwood,53.115111,'-1.110517,3,3,Fatal
8766849,2022-08-19 00:00:00,15:58,East Cambridgeshire,52.393634,0.127334,3,2,Fatal
8803018,2022-08-19 00:00:00,16:31,Flintshire,53.167626,'-3.188816,3,2,Fatal
8808235,2022-08-19 00:00:00,19:56,Scottish Borders,55.7013,'-2.884619,2,1,Fatal
8808272,2022-08-19 00:00:00,14:30,Argyll and Bute,56.586071,'-5.370908,2,4,Fatal
8718857,2022-08-20 00:00:00,22:12,Barnet,51.606891,'-0.152041,2,2,Fatal
8752017,2022-08-20 00:00:00,20:23,Birmingham,52.534601,'-1.78606,2,1,Fatal
8763110,2022-08-20 00:00:00,09:25,Boston,52.937174,'-0.057817,2,4,Fatal
8763115,2022-08-20 00:00:00,17:23,East Lindsey,53.252537,'-0.09153,3,1,Fatal
8787944,2022-08-20 00:00:00,10:08,Shepway,51.079348,1.176937,1,1,Fatal
8803020,2022-08-20 00:00:00,02:15,Gwynedd,52.90394,'-4.400671,1,1,Fatal
8808255,2022-08-20 00:00:00,17:15,East Renfrewshire,55.745782,'-4.364805,1,1,Fatal
8727741,2022-08-21 00:00:00,05:29,Allerdale,54.848421,'-3.068648,1,1,Fatal
8738798,2022-08-21 00:00:00,03:36,Northumberland,55.113585,'-1.56217,1,4,Fatal
8748716,2022-08-21 00:00:00,13:59,East Riding of Yorkshire,53.764995,'-0.833011,3,1,Fatal
8768425,2022-08-21 00:00:00,20:36,Breckland,52.746639,0.938335,2,1,Fatal
8778234,2022-08-21 00:00:00,09:53,Vale of White Horse,51.644813,'-1.59226,3,6,Fatal
8781654,2022-08-21 00:00:00,13:04,Basingstoke and Deane,51.364297,'-1.202553,1,1,Fatal
8718919,2022-08-22 00:00:00,03:44,Ealing,51.527015,'-0.283711,2,3,Fatal
8732261,2022-08-22 00:00:00,23:40,Liverpool,53.339034,'-2.850215,1,1,Fatal
8778247,2022-08-23 00:00:00,16:59,Cherwell,52.012744,'-1.468386,1,1,Fatal
8795087,2022-08-23 00:00:00,09:10,East Devon,50.69865,'-3.331266,3,1,Fatal
8803615,2022-08-23 00:00:00,12:30,Caerphilly,51.643347,'-3.247836,1,1,Fatal
8808285,2022-08-23 00:00:00,16:00,City of Edinburgh,55.924104,'-3.313213,1,1,Fatal
8719072,2022-08-25 00:00:00,06:09,Havering,51.500346,0.222729,3,1,Fatal
8736981,2022-08-25 00:00:00,15:48,Cheshire West and Chester,53.180798,'-2.818352,3,2,Fatal
8766042,2022-08-25 00:00:00,00:10,West Northamptonshire,52.193417,'-0.908378,7,1,Fatal
8768450,2022-08-25 00:00:00,11:38,King's Lynn and West Norfolk,52.602795,0.37651,1,1,Fatal
8775130,2022-08-25 00:00:00,07:44,Chelmsford,51.6798,0.525962,2,1,Fatal
8781702,2022-08-25 00:00:00,21:38,Isle of Wight,50.646634,'-1.187335,2,1,Fatal
8795110,2022-08-25 00:00:00,05:28,Plymouth,50.372629,'-4.167051,2,1,Fatal
8756773,2022-08-26 00:00:00,04:36,Wychavon,52.079265,'-2.114909,2,3,Fatal
8759547,2022-08-26 00:00:00,23:20,South Derbyshire,52.767572,'-1.559049,2,1,Fatal
8765368,2022-08-26 00:00:00,17:50,West Northamptonshire,52.339124,'-0.786211,4,2,Fatal
8766043,2022-08-26 00:00:00,05:44,West Northamptonshire,52.278085,'-1.199349,3,2,Fatal
8768460,2022-08-26 00:00:00,16:05,King's Lynn and West Norfolk,52.535333,0.377642,4,2,Fatal
8792057,2022-08-26 00:00:00,08:21,Lewes,50.792402,0.070134,1,1,Fatal
8805471,2022-08-26 00:00:00,17:37,Pembrokeshire,51.793655,'-4.967737,4,1,Fatal
8729903,2022-08-27 00:00:00,13:45,Ribble Valley,53.837625,'-2.393559,1,1,Fatal
8764426,2022-08-27 00:00:00,22:07,Rutland,52.655085,'-0.513276,2,2,Fatal
8778288,2022-08-27 00:00:00,03:47,Milton Keynes,52.044286,'-0.79417,1,1,Fatal
8800524,2022-08-27 00:00:00,02:20,Wiltshire,51.096528,'-1.741731,1,1,Fatal
8802173,2022-08-27 00:00:00,02:45,Dorset (excluding Christchurch),50.566137,'-2.453156,1,1,Fatal
8805786,2022-08-27 00:00:00,17:00,Powys,52.007534,'-3.28816,2,2,Fatal
8729906,2022-08-28 00:00:00,01:52,Lancaster,54.124379,'-2.755068,1,1,Fatal
8734935,2022-08-28 00:00:00,14:27,Manchester,53.443196,'-2.249016,3,2,Fatal
8761405,2022-08-28 00:00:00,09:06,Newark and Sherwood,53.06561,'-0.819361,2,2,Fatal
8766902,2022-08-28 00:00:00,10:44,South Cambridgeshire,52.251775,0.035359,1,3,Fatal
8772525,2022-08-28 00:00:00,21:39,East Hertfordshire,51.795892,'-0.04977,2,2,Fatal
8798350,2022-08-28 00:00:00,16:56,South Gloucestershire,51.516984,'-2.403936,2,1,Fatal
8755542,2022-08-29 00:00:00,16:04,South Staffordshire,52.535915,'-2.249228,2,6,Fatal
8755544,2022-08-29 00:00:00,03:50,Stafford,52.943937,'-2.189574,2,1,Fatal
8719398,2022-08-30 00:00:00,18:03,Croydon,51.345667,'-0.114278,2,1,Fatal
8734951,2022-08-30 00:00:00,21:30,Tameside,53.490388,'-2.099269,2,1,Fatal
8736996,2022-08-30 00:00:00,10:09,Warrington,53.419104,'-2.52635,1,2,Fatal
8757936,2022-08-30 00:00:00,18:30,Rugby,52.314243,'-1.401133,2,2,Fatal
8778304,2022-08-30 00:00:00,08:43,Vale of White Horse,51.623172,'-1.306755,1,1,Fatal
8781746,2022-08-30 00:00:00,14:00,Havant,50.854713,'-0.994889,1,1,Fatal
8788455,2022-08-30 00:00:00,18:01,Tonbridge and Malling,51.302074,0.460157,1,1,Fatal
8792092,2022-08-30 00:00:00,21:40,Mid Sussex,50.975032,'-0.169287,3,2,Fatal
8808385,2022-08-30 00:00:00,16:18,North Lanarkshire,55.823903,'-4.038632,3,2,Fatal
8744108,2022-08-31 00:00:00,18:40,Leeds,53.789258,'-1.417511,2,4,Fatal
8764526,2022-08-31 00:00:00,11:04,Harborough,52.6188,'-0.914077,2,1,Fatal
8781761,2022-08-31 00:00:00,20:39,Portsmouth,50.836273,'-1.063493,1,1,Fatal
8808398,2022-08-31 00:00:00,11:25,Highland,57.831568,'-5.190153,2,6,Fatal
8734986,2022-09-01 00:00:00,16:09,Wigan,53.550924,'-2.576465,3,1,Fatal
8772542,2022-09-01 00:00:00,15:15,Welwyn Hatfield,51.787427,'-0.229115,3,2,Fatal
8778333,2022-09-01 00:00:00,15:31,Buckinghamshire,51.554441,'-0.53723,2,1,Fatal
8764434,2022-09-02 00:00:00,00:09,Leicester,52.649745,'-1.122619,2,1,Fatal
8788064,2022-09-02 00:00:00,00:54,Dover,51.130621,1.328419,2,4,Fatal
8719640,2022-09-03 00:00:00,18:04,Lambeth,51.463993,'-0.11594,2,1,Fatal
8746955,2022-09-03 00:00:00,15:05,Barnsley,53.553001,'-1.488275,1,1,Fatal
8759579,2022-09-03 00:00:00,14:25,Amber Valley,53.026395,'-1.411583,2,1,Fatal
8766044,2022-09-03 00:00:00,18:02,West Northamptonshire,52.28403,'-0.988643,2,3,Fatal
8766906,2022-09-03 00:00:00,10:35,Peterborough,52.609826,'-0.46108,1,2,Fatal
8775186,2022-09-03 00:00:00,04:40,Colchester,51.890487,0.825676,3,1,Fatal
8775192,2022-09-03 00:00:00,21:30,Braintree,51.829771,0.692369,5,2,Fatal
8808435,2022-09-03 00:00:00,05:05,City of Edinburgh,55.890736,'-3.1712,1,1,Fatal
8729951,2022-09-04 00:00:00,03:54,Preston,53.768362,'-2.636515,1,1,Fatal
8744147,2022-09-04 00:00:00,02:24,Bradford,53.862035,'-1.919392,1,1,Fatal
8746956,2022-09-04 00:00:00,06:40,Sheffield,53.370377,'-1.461112,2,1,Fatal
8746962,2022-09-04 00:00:00,18:27,Rotherham,53.398727,'-1.324767,2,1,Fatal
8805788,2022-09-04 00:00:00,16:45,Powys,52.278499,'-3.07609,3,3,Fatal
8746973,2022-09-05 00:00:00,18:25,Doncaster,53.578497,'-0.947218,2,5,Fatal
8755554,2022-09-05 00:00:00,12:00,Newcastle-under-Lyme,52.993735,'-2.295942,2,1,Fatal
8764454,2022-09-05 00:00:00,02:40,Rutland,52.733595,'-0.600137,1,1,Fatal
8768560,2022-09-05 00:00:00,12:53,South Norfolk,52.654066,1.168921,1,1,Fatal
8771081,2022-09-05 00:00:00,15:59,Luton,51.887389,'-0.451453,1,2,Fatal
8808477,2022-09-05 00:00:00,15:35,West Lothian,55.82837,'-3.705657,1,1,Fatal
8732317,2022-09-06 00:00:00,18:28,Liverpool,53.42728,'-2.998517,2,2,Fatal
8784804,2022-09-06 00:00:00,08:00,Runnymede,51.353772,'-0.52012,2,1,Fatal
8738847,2022-09-07 00:00:00,10:06,Northumberland,54.923373,'-1.922316,1,1,Fatal
8746997,2022-09-07 00:00:00,02:54,Sheffield,53.330555,'-1.46262,1,1,Fatal
8759587,2022-09-07 00:00:00,12:17,Bolsover,53.120729,'-1.354577,2,1,Fatal
8761416,2022-09-07 00:00:00,09:23,Bassetlaw,53.294296,'-1.090747,2,1,Fatal
8763198,2022-09-07 00:00:00,23:30,East Lindsey,53.194922,0.202657,1,4,Fatal
8764459,2022-09-07 00:00:00,15:20,Harborough,52.481272,'-1.192236,1,1,Fatal
8727786,2022-09-08 00:00:00,00:01,South Lakeland,54.277987,'-2.721061,2,3,Fatal
8755560,2022-09-08 00:00:00,17:05,Stafford,52.840651,'-2.08835,2,1,Fatal
8766046,2022-09-08 00:00:00,13:45,West Northamptonshire,52.27444,'-1.10261,2,2,Fatal
8775242,2022-09-08 00:00:00,23:18,Epping Forest,51.684634,0.050878,1,1,Fatal
8768522,2022-09-09 00:00:00,12:37,Breckland,52.773893,0.993109,2,2,Fatal
8808523,2022-09-09 00:00:00,09:13,South Ayrshire,55.485096,'-4.617665,1,1,Fatal
8744214,2022-09-10 00:00:00,20:57,Wakefield,53.725537,'-1.358647,1,1,Fatal
8759623,2022-09-10 00:00:00,05:28,South Derbyshire,52.729768,'-1.577926,1,3,Fatal
8766934,2022-09-10 00:00:00,20:20,South Cambridgeshire,52.25073,0.079805,2,1,Fatal
8778420,2022-09-10 00:00:00,23:00,Bracknell Forest,51.412017,'-0.70733,2,5,Fatal
8804471,2022-09-10 00:00:00,16:10,Merthyr Tydfil,51.701764,'-3.31475,1,1,Fatal
8720084,2022-09-11 00:00:00,09:39,Hounslow,51.479154,'-0.362697,1,1,Fatal
8720103,2022-09-11 00:00:00,11:00,Tower Hamlets,51.509777,'-0.050629,1,1,Fatal
8727800,2022-09-11 00:00:00,15:56,Allerdale,54.735655,'-3.469327,3,1,Fatal
8740951,2022-09-11 00:00:00,14:10,Ryedale,54.258286,'-0.850767,3,1,Fatal
8763214,2022-09-11 00:00:00,22:30,Boston,52.906819,'-0.069808,2,4,Fatal
8766045,2022-09-11 00:00:00,12:00,West Northamptonshire,52.352263,'-1.161466,1,1,Fatal
8756849,2022-09-12 00:00:00,23:20,"Herefordshire, County of",52.019824,'-2.860601,1,1,Fatal
8792211,2022-09-12 00:00:00,03:50,Arun,50.783126,'-0.66609,1,1,Fatal
8761457,2022-09-13 00:00:00,12:12,Mansfield,53.193644,'-1.164245,2,1,Fatal
8775271,2022-09-13 00:00:00,17:55,Tendring,51.93859,1.285286,1,1,Fatal
8808571,2022-09-14 00:00:00,07:49,Highland,57.281766,'-3.680782,2,2,Fatal
8808627,2022-09-14 00:00:00,03:37,Highland,57.219106,'-4.632842,1,1,Fatal
8747032,2022-09-15 00:00:00,17:30,Sheffield,53.352922,'-1.536149,2,1,Fatal
8759639,2022-09-15 00:00:00,23:30,Amber Valley,52.996558,'-1.474492,1,4,Fatal
8800582,2022-09-15 00:00:00,11:32,Wiltshire,51.097506,'-1.736827,2,2,Fatal
8800583,2022-09-15 00:00:00,17:26,Wiltshire,51.267124,'-1.645675,3,2,Fatal
8808588,2022-09-15 00:00:00,03:34,Renfrewshire,55.832407,'-4.504112,1,1,Fatal
8808600,2022-09-15 00:00:00,11:40,Aberdeenshire,57.164987,'-2.364928,3,2,Fatal
8735083,2022-09-16 00:00:00,20:06,Tameside,53.519087,'-2.039582,2,1,Fatal
8744282,2022-09-16 00:00:00,20:10,Leeds,53.780945,'-1.551628,1,1,Fatal
8768562,2022-09-16 00:00:00,04:13,North Norfolk,52.791443,1.378131,1,1,Fatal
8800586,2022-09-16 00:00:00,17:10,Wiltshire,51.36855,'-1.836249,1,1,Fatal
8804788,2022-09-16 00:00:00,14:11,Cardiff,51.50569,'-3.186451,2,1,Fatal
